iter	RMSE
2906	0.062316965
2907	0.06230367479
2908	0.0623025704
2909	0.06229151925
2910	0.0622809181
2911	0.06227940449
2912	0.06227786078
2913	0.06227281314
2914	0.06226621576
2915	0.06224342378
2916	0.06222187748
2917	0.06222061055
2918	0.06221631853
2919	0.06220847244
2920	0.06219607999
2921	0.06218764125
2922	0.06217238923
2923	0.06216591666
2924	0.06215088128
2925	0.06214099801
2926	0.06212771872
2927	0.06211381386
2928	0.06210718035
2929	0.06210611023
2930	0.06209239082
2931	0.06207434451
2932	0.06205999107
2933	0.06203528029
2934	0.06201357305
2935	0.06200472306
2936	0.06198941155
2937	0.06198812221
2938	0.0619771138
2939	0.06195422767
2940	0.06194624636
2941	0.06193032353
2942	0.06192561457
2943	0.06191562786
2944	0.0619070482
2945	0.061897191
2946	0.06187879779
2947	0.06187730073
2948	0.06187625199
2949	0.06186767077
2950	0.06185426521
2951	0.06184073326
2952	0.06183950399
2953	0.06183832001
2954	0.06182219394
2955	0.06181034861
2956	0.06180887899
2957	0.06179395748
2958	0.06178364684
2959	0.06176842113
2960	0.06176019301
2961	0.0617465081
2962	0.06174526522
2963	0.06173422853
2964	0.06173136132
2965	0.06172667942
2966	0.06171797687
2967	0.06170228802
2968	0.06169529105
2969	0.06168632709
2970	0.06167570908
2971	0.06166060515
2972	0.06165076429
2973	0.06164058948
2974	0.06162787562
2975	0.06161353458
2976	0.06160610742
2977	0.06160145901
2978	0.06159205365
2979	0.06157582945
2980	0.06155777985
2981	0.06154655422
2982	0.06153945635
2983	0.06152228474
2984	0.06152084166
2985	0.0615196615
2986	0.06151077063
2987	0.06149763885
2988	0.06148371065
2989	0.06148178975
2990	0.06146912628
2991	0.06145105168
2992	0.06143701157
2993	0.06142654367
2994	0.06141108039
2995	0.06139993039
2996	0.06138197489
2997	0.06137031934
2998	0.06136078249
2999	0.06135254432
